timestamp,pump1_flow_m3h,pump2_flow_m3h,pump3_flow_m3h
2024-03-01 04:40:30,51.89,49.82,53.64
2024-03-01 04:41:00,50.83,52.46,53.9
2024-03-01 04:41:30,52.78,50.76,52.44
2024-03-01 04:42:00,51.67,50.69,55.56
2024-03-01 04:42:30,52.09,,53.22
2024-03-01 04:43:00,53.67,51.82,52.22
2024-03-01 04:43:30,52.35,50.26,54.18
2024-03-01 04:44:00,52.63,51.84,55.83
2024-03-01 04:44:30,55.14,52.33,
2024-03-01 04:45:00,53.57,51.93,55.33
2024-03-01 04:45:30,53.16,51.28,54.64
2024-03-01 04:46:00,52.17,51.29,53.5
2024-03-01 04:46:30,54.28,51.94,54.88
2024-03-01 04:47:00,52.79,52.31,57.84
2024-03-01 04:47:30,53.54,51.45,52.33
2024-03-01 04:48:00,51.91,52.33,54.83
2024-03-01 04:48:30,52.45,51.44,53.07
2024-03-01 04:49:00,53.62,50.09,51.75
2024-03-01 04:49:30,52.13,52.69,52.95
2024-03-01 04:50:00,54.33,51.84,
2024-03-01 04:50:30,52.28,52.42,53.41
2024-03-01 04:51:00,54.61,51.91,55.42
2024-03-01 04:51:30,54.05,49.83,54.67
2024-03-01 04:52:00,52.39,51.75,52.16
2024-03-01 04:52:30,54.32,51.8,51.27
2024-03-01 04:53:00,53.72,53.1,55.15
2024-03-01 04:53:30,54.61,51.06,53.93
2024-03-01 04:54:00,53.18,51.79,54.27
2024-03-01 04:54:30,55.45,52.24,51.94
2024-03-01 04:55:00,52.26,50.91,52.28
2024-03-01 04:55:30,52.15,51.69,53.87
2024-03-01 04:56:00,52.5,52.45,55.69
2024-03-01 04:56:30,52.2,51.77,54.74
2024-03-01 04:57:00,52.58,51.05,54.69
2024-03-01 04:57:30,53.78,51.47,54.06
2024-03-01 04:58:00,53.19,52.83,55.42
2024-03-01 04:58:30,54.26,53.06,54.15
2024-03-01 04:59:00,53.51,51.85,52.56
2024-03-01 04:59:30,51.97,52.05,54.46
2024-03-01 05:00:00,54.56,50.89,56.42
2024-03-01 05:00:30,53.1,52.86,52.66
2024-03-01 05:01:00,51.77,52.52,57.58
2024-03-01 05:01:30,54.83,51.97,53.6
2024-03-01 05:02:00,54.23,50.14,57.2
2024-03-01 05:02:30,52.79,53.32,53.51
2024-03-01 05:03:00,52.5,55.66,52.46
2024-03-01 05:03:30,52.92,50.86,57.08
2024-03-01 05:04:00,51.65,51.27,55.76
2024-03-01 05:04:30,53.42,53.02,53.52
2024-03-01 05:05:00,55.55,51.4,54.99
2024-03-01 05:05:30,52.74,51.86,55.39
2024-03-01 05:06:00,53.56,52.64,55.19
2024-03-01 05:06:30,51.73,51.09,56.2
2024-03-01 05:07:00,52.97,51.11,56.14
2024-03-01 05:07:30,55.57,52.74,53.04
2024-03-01 05:08:00,55.13,51.93,55.92
2024-03-01 05:08:30,55.47,51.11,52.74
2024-03-01 05:09:00,52.48,52.23,52.94
2024-03-01 05:09:30,53.92,52.14,55.11
2024-03-01 05:10:00,55.13,53.92,57.66
2024-03-01 05:10:30,56.4,52.19,55.34
2024-03-01 05:11:00,53.69,53.43,50.89
2024-03-01 05:11:30,54.15,52.05,55.91
2024-03-01 05:12:00,53.09,53.87,56.12
2024-03-01 05:12:30,55.31,51.43,56.08
2024-03-01 05:13:00,53.83,53.35,54.6
2024-03-01 05:13:30,54.23,52.95,58.46
2024-03-01 05:14:00,54.23,52.87,54.34
2024-03-01 05:14:30,55.06,,54.79
2024-03-01 05:15:00,54.22,51.43,54.74
2024-03-01 05:15:30,54.63,52.12,55.09
2024-03-01 05:16:00,56.61,51.26,53.9
2024-03-01 05:16:30,52.55,53.06,53.95
2024-03-01 05:17:00,55.6,51.66,55.08
2024-03-01 05:17:30,54.98,54.15,55.08
2024-03-01 05:18:00,56.21,53.24,56.22
2024-03-01 05:18:30,55.74,52.22,58.34
2024-03-01 05:19:00,53.96,51.41,55.1
2024-03-01 05:19:30,54.0,53.35,55.23
2024-03-01 05:20:00,53.73,54.56,
2024-03-01 05:20:30,54.33,53.64,56.36
2024-03-01 05:21:00,54.39,51.97,57.31
2024-03-01 05:21:30,57.87,52.36,51.91
2024-03-01 05:22:00,54.25,53.01,56.31
2024-03-01 05:22:30,54.65,51.92,54.09
2024-03-01 05:23:00,54.89,53.56,55.61
2024-03-01 05:23:30,54.73,,57.12
2024-03-01 05:24:00,53.96,51.79,56.25
2024-03-01 05:24:30,52.24,55.03,55.19
2024-03-01 05:25:00,53.98,52.38,56.02
2024-03-01 05:25:30,54.37,52.22,55.75
2024-03-01 05:26:00,55.19,52.14,57.35
2024-03-01 05:26:30,55.58,52.08,56.49
2024-03-01 05:27:00,53.69,53.46,55.51
2024-03-01 05:27:30,55.03,54.34,53.75
2024-03-01 05:28:00,53.99,52.31,55.73
2024-03-01 05:28:30,55.34,52.12,55.78
2024-03-01 05:29:00,54.16,52.91,54.64
2024-03-01 05:29:30,55.41,53.27,54.93
2024-03-01 05:30:00,55.64,53.5,56.68
2024-03-01 05:30:30,56.14,,57.85
2024-03-01 05:31:00,54.57,53.79,55.36
2024-03-01 05:31:30,54.06,53.65,59.0
2024-03-01 05:32:00,54.36,53.63,53.74
2024-03-01 05:32:30,52.66,53.58,55.88
2024-03-01 05:33:00,57.6,53.32,57.04
2024-03-01 05:33:30,54.26,53.93,56.81
2024-03-01 05:34:00,54.57,52.86,57.26
2024-03-01 05:34:30,53.16,54.06,56.88
2024-03-01 05:35:00,55.32,53.48,59.07
2024-03-01 05:35:30,53.27,53.31,56.21
2024-03-01 05:36:00,53.46,53.49,55.44
2024-03-01 05:36:30,57.55,52.1,54.91
2024-03-01 05:37:00,53.52,53.28,55.43
2024-03-01 05:37:30,53.28,53.98,56.72
2024-03-01 05:38:00,53.61,52.78,56.26
2024-03-01 05:38:30,56.14,53.13,53.92
2024-03-01 05:39:00,51.98,54.7,55.32
2024-03-01 05:39:30,54.22,51.85,54.6
2024-03-01 05:40:00,54.53,53.34,55.53
2024-03-01 05:40:30,55.11,52.02,54.89
2024-03-01 05:41:00,54.79,54.08,55.53
2024-03-01 05:41:30,55.84,54.21,58.76
2024-03-01 05:42:00,54.84,54.38,54.04
2024-03-01 05:42:30,55.31,54.48,56.28
2024-03-01 05:43:00,56.39,50.79,54.81
2024-03-01 05:43:30,56.94,51.73,56.32
2024-03-01 05:44:00,52.59,52.51,57.82
2024-03-01 05:44:30,56.38,53.15,56.49
2024-03-01 05:45:00,56.86,52.47,55.74
2024-03-01 05:45:30,54.85,53.01,55.98
2024-03-01 05:46:00,55.23,55.32,57.02
2024-03-01 05:46:30,54.32,53.38,55.94
2024-03-01 05:47:00,56.64,53.24,55.9
2024-03-01 05:47:30,58.07,53.01,56.86
2024-03-01 05:48:00,55.19,54.88,56.73
2024-03-01 05:48:30,56.37,53.82,57.03
2024-03-01 05:49:00,55.97,54.22,56.91
2024-03-01 05:49:30,56.26,52.83,57.53
2024-03-01 05:50:00,54.49,52.64,56.4
2024-03-01 05:50:30,57.34,54.11,57.38
2024-03-01 05:51:00,56.08,55.4,56.15
2024-03-01 05:51:30,55.0,53.81,54.75
2024-03-01 05:52:00,57.6,52.4,57.14
2024-03-01 05:52:30,53.82,52.51,58.37
2024-03-01 05:53:00,55.79,53.07,56.05
2024-03-01 05:53:30,55.94,51.46,57.49
2024-03-01 05:54:00,56.12,56.6,56.35
2024-03-01 05:54:30,55.23,51.72,54.41
2024-03-01 05:55:00,55.13,52.9,56.13
2024-03-01 05:55:30,55.14,54.73,56.5
2024-03-01 05:56:00,56.67,53.12,56.94
2024-03-01 05:56:30,52.9,55.49,57.03
2024-03-01 05:57:00,57.07,54.31,55.92
2024-03-01 05:57:30,55.47,53.34,58.36
2024-03-01 05:58:00,55.21,53.42,58.23
2024-03-01 05:58:30,55.9,55.38,56.73
2024-03-01 05:59:00,56.58,54.47,54.47
2024-03-01 05:59:30,55.22,,55.37
2024-03-01 06:00:00,56.36,52.66,57.51
2024-03-01 06:00:30,,54.15,58.28
2024-03-01 06:01:00,54.28,55.42,57.35
2024-03-01 06:01:30,53.79,52.15,57.09
2024-03-01 06:02:00,56.12,53.15,57.26
2024-03-01 06:02:30,55.8,52.64,55.85
2024-03-01 06:03:00,53.85,54.17,57.69
2024-03-01 06:03:30,55.94,51.28,55.7
2024-03-01 06:04:00,58.36,54.69,57.28
2024-03-01 06:04:30,57.15,54.74,57.16
2024-03-01 06:05:00,55.96,52.81,55.53
2024-03-01 06:05:30,55.86,53.37,55.09
2024-03-01 06:06:00,54.32,53.18,58.55
2024-03-01 06:06:30,55.47,53.77,55.98
2024-03-01 06:07:00,54.23,54.62,56.85
2024-03-01 06:07:30,54.29,52.33,56.11
2024-03-01 06:08:00,57.6,55.82,58.43
2024-03-01 06:08:30,54.24,53.98,56.84
2024-03-01 06:09:00,56.84,53.39,56.18
2024-03-01 06:09:30,54.45,53.73,55.42
2024-03-01 06:10:00,55.06,53.33,56.07
2024-03-01 06:10:30,56.6,54.56,57.15
2024-03-01 06:11:00,53.94,56.23,
2024-03-01 06:11:30,55.3,54.45,56.28
2024-03-01 06:12:00,55.38,54.45,55.34
2024-03-01 06:12:30,56.53,52.45,56.19
2024-03-01 06:13:00,55.14,53.06,58.73
2024-03-01 06:13:30,55.08,54.66,56.76
2024-03-01 06:14:00,56.02,53.03,59.89
2024-03-01 06:14:30,57.4,55.66,57.85
2024-03-01 06:15:00,54.99,55.32,56.61
2024-03-01 06:15:30,56.38,55.34,54.48
2024-03-01 06:16:00,56.3,53.09,55.9
2024-03-01 06:16:30,55.12,54.04,57.18
2024-03-01 06:17:00,54.94,53.21,53.97
2024-03-01 06:17:30,56.35,55.03,57.4
2024-03-01 06:18:00,54.67,54.11,58.32
2024-03-01 06:18:30,55.44,53.51,56.92
2024-03-01 06:19:00,56.51,55.48,57.52
2024-03-01 06:19:30,55.77,55.02,57.27
2024-03-01 06:20:00,56.68,56.03,55.07
2024-03-01 06:20:30,56.34,52.85,59.29
2024-03-01 06:21:00,57.06,53.46,57.79
2024-03-01 06:21:30,55.26,53.89,58.08
2024-03-01 06:22:00,57.64,53.5,57.85
2024-03-01 06:22:30,56.87,54.16,55.14
2024-03-01 06:23:00,56.34,55.06,
2024-03-01 06:23:30,57.76,54.78,57.46
2024-03-01 06:24:00,54.68,53.85,58.24
2024-03-01 06:24:30,55.17,53.83,57.0
2024-03-01 06:25:00,54.49,55.84,56.77
2024-03-01 06:25:30,55.35,54.64,59.15
2024-03-01 06:26:00,56.0,54.32,54.48
2024-03-01 06:26:30,55.16,55.66,58.96
2024-03-01 06:27:00,56.22,54.11,58.82
2024-03-01 06:27:30,56.63,54.04,59.46
2024-03-01 06:28:00,53.83,55.04,57.69
2024-03-01 06:28:30,57.19,55.09,57.23
2024-03-01 06:29:00,55.83,55.21,
2024-03-01 06:29:30,55.76,54.95,55.37
2024-03-01 06:30:00,58.08,54.82,58.24
2024-03-01 06:30:30,55.17,54.35,55.85
2024-03-01 06:31:00,56.57,56.19,58.14
2024-03-01 06:31:30,55.41,56.48,60.3
2024-03-01 06:32:00,57.03,52.3,58.96
2024-03-01 06:32:30,55.2,53.5,56.62
2024-03-01 06:33:00,56.99,54.92,58.34
2024-03-01 06:33:30,57.32,,56.24
2024-03-01 06:34:00,55.64,53.8,57.28
2024-03-01 06:34:30,57.61,55.2,58.19
2024-03-01 06:35:00,57.36,52.85,55.96
2024-03-01 06:35:30,55.62,55.07,57.06
2024-03-01 06:36:00,57.62,53.96,56.29
2024-03-01 06:36:30,57.29,53.5,55.94
2024-03-01 06:37:00,58.18,54.56,55.88
2024-03-01 06:37:30,56.84,54.15,
2024-03-01 06:38:00,55.25,53.75,59.75
2024-03-01 06:38:30,55.22,54.46,58.42
2024-03-01 06:39:00,57.24,57.27,
2024-03-01 06:39:30,56.39,54.86,57.76
2024-03-01 06:40:00,55.56,54.32,59.05
2024-03-01 06:40:30,55.12,54.43,57.86
2024-03-01 06:41:00,57.78,54.73,58.0
2024-03-01 06:41:30,57.93,54.1,56.0
2024-03-01 06:42:00,58.09,55.58,59.11
2024-03-01 06:42:30,58.95,55.88,56.75
2024-03-01 06:43:00,57.7,55.01,60.15
2024-03-01 06:43:30,56.12,55.39,56.67
2024-03-01 06:44:00,58.51,56.09,56.4
2024-03-01 06:44:30,56.8,55.36,57.7
2024-03-01 06:45:00,57.14,54.19,56.92
2024-03-01 06:45:30,56.35,54.53,57.19
2024-03-01 06:46:00,57.14,55.58,59.53
2024-03-01 06:46:30,57.38,55.32,58.83
2024-03-01 06:47:00,56.64,54.9,59.29
2024-03-01 06:47:30,54.42,54.92,56.68
2024-03-01 06:48:00,56.02,52.45,56.91
2024-03-01 06:48:30,57.8,53.63,57.71
2024-03-01 06:49:00,55.29,55.26,57.52
2024-03-01 06:49:30,57.23,56.3,57.78
2024-03-01 06:50:00,55.47,54.19,58.39
2024-03-01 06:50:30,58.38,56.18,55.34
2024-03-01 06:51:00,53.22,54.84,58.43
2024-03-01 06:51:30,57.31,54.79,58.97
2024-03-01 06:52:00,57.84,54.87,57.7
2024-03-01 06:52:30,56.7,53.78,56.78
2024-03-01 06:53:00,57.36,52.25,
2024-03-01 06:53:30,54.16,55.15,60.32
2024-03-01 06:54:00,57.04,54.34,58.2
2024-03-01 06:54:30,56.94,56.74,58.74
2024-03-01 06:55:00,56.66,55.1,54.88
2024-03-01 06:55:30,55.98,55.87,58.17
2024-03-01 06:56:00,55.24,54.93,56.45
2024-03-01 06:56:30,57.46,53.93,58.74
2024-03-01 06:57:00,57.42,53.76,56.0
2024-03-01 06:57:30,55.25,56.09,56.72
2024-03-01 06:58:00,54.54,55.21,55.92
2024-03-01 06:58:30,55.13,55.45,55.58
2024-03-01 06:59:00,54.69,55.89,55.9
2024-03-01 06:59:30,56.39,53.99,58.64
2024-03-01 07:00:00,55.59,54.45,59.16
2024-03-01 07:00:30,58.12,57.51,55.65
2024-03-01 07:01:00,56.26,56.07,
2024-03-01 07:01:30,56.8,55.68,55.94
2024-03-01 07:02:00,58.05,53.97,58.43
2024-03-01 07:02:30,56.73,56.01,57.89
2024-03-01 07:03:00,57.03,55.64,57.53
2024-03-01 07:03:30,56.47,53.69,57.89
2024-03-01 07:04:00,54.94,54.72,57.46
2024-03-01 07:04:30,57.16,54.73,59.63
2024-03-01 07:05:00,56.4,54.99,57.16
2024-03-01 07:05:30,57.21,53.66,58.13
2024-03-01 07:06:00,55.52,55.84,58.13
2024-03-01 07:06:30,56.83,53.33,58.72
2024-03-01 07:07:00,55.78,56.64,59.48
2024-03-01 07:07:30,56.26,53.73,58.44
2024-03-01 07:08:00,56.34,53.98,59.24
2024-03-01 07:08:30,54.51,55.17,58.05
2024-03-01 07:09:00,57.91,56.85,58.19
2024-03-01 07:09:30,,,58.59
2024-03-01 07:10:00,57.29,54.66,57.63
2024-03-01 07:10:30,57.24,,55.97
2024-03-01 07:11:00,53.93,53.41,56.47
2024-03-01 07:11:30,56.09,55.94,59.1
2024-03-01 07:12:00,55.99,55.49,60.87
2024-03-01 07:12:30,56.85,55.61,57.44
2024-03-01 07:13:00,53.87,56.19,57.52
2024-03-01 07:13:30,55.73,55.51,59.24
2024-03-01 07:14:00,56.56,55.78,57.97
2024-03-01 07:14:30,56.07,54.88,57.9
2024-03-01 07:15:00,57.21,53.04,57.9
2024-03-01 07:15:30,58.35,54.8,59.41
2024-03-01 07:16:00,59.66,54.44,58.2
2024-03-01 07:16:30,56.64,54.82,58.05
2024-03-01 07:17:00,57.53,54.32,59.45
2024-03-01 07:17:30,56.43,53.97,58.27
2024-03-01 07:18:00,55.5,55.68,60.52
2024-03-01 07:18:30,58.75,54.07,58.49
2024-03-01 07:19:00,57.58,,58.25
2024-03-01 07:19:30,56.54,54.33,58.83
2024-03-01 07:20:00,57.7,54.93,58.78
2024-03-01 07:20:30,56.64,54.54,58.23
2024-03-01 07:21:00,56.7,55.03,57.75
2024-03-01 07:21:30,57.66,56.8,57.43
2024-03-01 07:22:00,57.79,53.98,58.99
2024-03-01 07:22:30,56.03,54.64,58.37
2024-03-01 07:23:00,57.49,53.33,60.75
2024-03-01 07:23:30,56.48,54.62,58.09
2024-03-01 07:24:00,57.05,55.71,59.51
2024-03-01 07:24:30,55.94,54.43,59.48
2024-03-01 07:25:00,56.89,56.17,59.22
2024-03-01 07:25:30,57.73,55.53,57.49
2024-03-01 07:26:00,56.2,55.52,57.92
2024-03-01 07:26:30,57.99,54.54,58.28
2024-03-01 07:27:00,57.43,56.0,56.46
2024-03-01 07:27:30,55.97,53.75,55.41
2024-03-01 07:28:00,56.82,55.2,58.94
2024-03-01 07:28:30,57.75,55.0,58.18
2024-03-01 07:29:00,55.53,55.73,57.27
2024-03-01 07:29:30,57.2,54.66,56.21
2024-03-01 07:30:00,57.83,54.89,
2024-03-01 07:30:30,56.47,55.38,
2024-03-01 07:31:00,57.57,54.09,54.53
2024-03-01 07:31:30,56.33,53.78,57.56
2024-03-01 07:32:00,56.98,55.52,57.78
2024-03-01 07:32:30,56.11,55.76,57.9
2024-03-01 07:33:00,56.47,55.52,57.73
2024-03-01 07:33:30,57.32,55.88,57.36
2024-03-01 07:34:00,56.65,54.3,54.02
2024-03-01 07:34:30,56.07,56.64,57.41
2024-03-01 07:35:00,57.98,54.15,58.61
2024-03-01 07:35:30,57.68,54.25,58.98
2024-03-01 07:36:00,56.91,56.94,56.66
2024-03-01 07:36:30,58.34,53.26,56.93
2024-03-01 07:37:00,55.74,55.81,58.33
2024-03-01 07:37:30,57.18,55.08,60.06
2024-03-01 07:38:00,57.42,53.87,58.15
2024-03-01 07:38:30,56.19,55.24,55.76
2024-03-01 07:39:00,55.97,56.5,58.07
2024-03-01 07:39:30,55.06,55.27,61.38
2024-03-01 07:40:00,57.69,56.83,57.69
2024-03-01 07:40:30,54.82,56.26,58.1
2024-03-01 07:41:00,56.34,56.52,57.35
2024-03-01 07:41:30,57.13,54.7,59.17
2024-03-01 07:42:00,55.17,56.03,59.0
2024-03-01 07:42:30,56.32,54.01,62.45
2024-03-01 07:43:00,58.81,54.25,56.56
2024-03-01 07:43:30,,55.6,60.04
2024-03-01 07:44:00,55.83,55.58,58.53
2024-03-01 07:44:30,56.91,53.26,57.39
2024-03-01 07:45:00,59.73,54.55,57.79
2024-03-01 07:45:30,57.24,54.07,58.4
2024-03-01 07:46:00,56.58,56.67,58.43
2024-03-01 07:46:30,54.69,54.0,59.65
2024-03-01 07:47:00,56.68,55.1,59.83
2024-03-01 07:47:30,56.77,57.0,58.15
2024-03-01 07:48:00,54.5,54.85,61.81
2024-03-01 07:48:30,57.39,53.63,60.12
2024-03-01 07:49:00,55.55,54.77,60.09
2024-03-01 07:49:30,58.23,54.89,57.79
2024-03-01 07:50:00,57.58,55.03,57.05
2024-03-01 07:50:30,56.94,56.96,58.39
2024-03-01 07:51:00,57.24,55.69,58.06
2024-03-01 07:51:30,54.96,55.09,60.14
2024-03-01 07:52:00,57.62,55.96,57.91
2024-03-01 07:52:30,56.59,55.75,58.15
2024-03-01 07:53:00,55.27,54.49,57.3
2024-03-01 07:53:30,56.19,56.24,57.71
2024-03-01 07:54:00,57.48,56.05,57.6
2024-03-01 07:54:30,56.1,55.61,58.47
2024-03-01 07:55:00,60.68,54.56,57.47
2024-03-01 07:55:30,56.14,55.12,58.41
2024-03-01 07:56:00,57.19,57.49,59.16
2024-03-01 07:56:30,56.08,54.18,59.28
2024-03-01 07:57:00,56.43,54.43,59.25
2024-03-01 07:57:30,57.21,55.63,57.37
2024-03-01 07:58:00,56.96,55.24,58.34
2024-03-01 07:58:30,56.59,53.23,57.86
2024-03-01 07:59:00,57.96,56.61,57.99
2024-03-01 07:59:30,58.18,54.77,60.15
2024-03-01 08:00:00,57.19,54.11,58.83
2024-03-01 08:00:30,57.73,53.53,56.95
2024-03-01 08:01:00,56.14,53.96,58.14
2024-03-01 08:01:30,57.7,54.99,56.27
2024-03-01 08:02:00,58.88,57.14,56.55
2024-03-01 08:02:30,57.94,53.83,59.69
2024-03-01 08:03:00,57.24,55.17,56.6
2024-03-01 08:03:30,55.79,55.94,56.97
2024-03-01 08:04:00,58.64,54.99,58.84
2024-03-01 08:04:30,57.9,55.68,57.49
2024-03-01 08:05:00,56.06,55.61,58.01
2024-03-01 08:05:30,57.97,54.54,59.16
2024-03-01 08:06:00,56.24,55.7,
2024-03-01 08:06:30,55.82,55.51,59.4
2024-03-01 08:07:00,56.71,55.59,60.26
2024-03-01 08:07:30,56.74,56.22,58.38
2024-03-01 08:08:00,58.32,54.71,60.3
2024-03-01 08:08:30,54.89,55.16,57.12
2024-03-01 08:09:00,55.49,56.58,59.56
2024-03-01 08:09:30,57.74,55.77,58.94
2024-03-01 08:10:00,55.84,54.57,62.28
2024-03-01 08:10:30,56.08,57.08,58.79
2024-03-01 08:11:00,58.16,57.46,58.32
2024-03-01 08:11:30,57.63,55.21,57.01
2024-03-01 08:12:00,56.95,55.85,59.42
2024-03-01 08:12:30,58.4,54.56,58.48
2024-03-01 08:13:00,55.51,55.46,57.96
2024-03-01 08:13:30,57.15,55.42,58.11
2024-03-01 08:14:00,55.62,56.16,57.64
2024-03-01 08:14:30,56.9,53.77,59.51
2024-03-01 08:15:00,56.89,56.89,59.21
2024-03-01 08:15:30,56.46,55.6,58.4
2024-03-01 08:16:00,58.67,56.18,58.25
2024-03-01 08:16:30,57.24,56.48,59.76
2024-03-01 08:17:00,58.63,56.99,59.0
2024-03-01 08:17:30,58.79,54.72,59.86
2024-03-01 08:18:00,57.06,55.66,58.98
2024-03-01 08:18:30,55.85,55.21,59.84
2024-03-01 08:19:00,59.42,56.01,58.99
2024-03-01 08:19:30,56.75,54.97,58.9
2024-03-01 08:20:00,56.65,54.19,56.81
2024-03-01 08:20:30,57.95,54.19,57.39
2024-03-01 08:21:00,56.99,54.7,58.87
2024-03-01 08:21:30,59.04,54.83,58.11
2024-03-01 08:22:00,57.76,54.1,56.2
2024-03-01 08:22:30,55.96,55.38,60.16
2024-03-01 08:23:00,59.14,55.1,59.32
2024-03-01 08:23:30,57.29,54.84,57.53
2024-03-01 08:24:00,56.72,,57.87
2024-03-01 08:24:30,57.29,54.98,58.18
2024-03-01 08:25:00,55.41,55.41,59.73
2024-03-01 08:25:30,54.98,55.34,59.55
2024-03-01 08:26:00,57.85,56.27,60.87
2024-03-01 08:26:30,56.01,54.0,57.02
2024-03-01 08:27:00,56.11,56.98,58.93
2024-03-01 08:27:30,57.5,53.11,56.96
2024-03-01 08:28:00,57.28,54.17,58.27
2024-03-01 08:28:30,58.39,54.89,60.6
2024-03-01 08:29:00,56.19,55.89,58.46
2024-03-01 08:29:30,55.6,54.1,56.35
2024-03-01 08:30:00,56.23,55.25,59.75
2024-03-01 08:30:30,57.73,55.24,58.82
2024-03-01 08:31:00,57.4,57.22,56.21
2024-03-01 08:31:30,55.43,55.62,56.61
2024-03-01 08:32:00,55.66,56.02,56.25
2024-03-01 08:32:30,56.85,52.5,58.39
2024-03-01 08:33:00,58.16,56.01,58.34
2024-03-01 08:33:30,54.56,54.14,61.11
2024-03-01 08:34:00,56.6,56.13,59.07
2024-03-01 08:34:30,57.52,54.07,56.67
2024-03-01 08:35:00,56.99,54.02,58.46
2024-03-01 08:35:30,56.04,54.61,58.61
2024-03-01 08:36:00,55.57,55.73,57.4
2024-03-01 08:36:30,56.8,53.95,58.7
2024-03-01 08:37:00,53.23,55.88,56.48
2024-03-01 08:37:30,55.32,56.34,58.79
2024-03-01 08:38:00,56.07,53.89,57.16
2024-03-01 08:38:30,59.16,54.61,57.97
2024-03-01 08:39:00,56.37,54.13,58.28
2024-03-01 08:39:30,56.56,54.67,56.34
2024-03-01 08:40:00,56.38,55.61,57.87
2024-03-01 08:40:30,56.37,54.2,59.63
2024-03-01 08:41:00,56.55,55.52,59.67
2024-03-01 08:41:30,,55.78,59.26
2024-03-01 08:42:00,56.75,55.4,57.17
2024-03-01 08:42:30,57.39,54.13,58.79
2024-03-01 08:43:00,53.8,53.36,56.97
2024-03-01 08:43:30,57.85,55.55,57.66
2024-03-01 08:44:00,58.57,54.26,58.66
2024-03-01 08:44:30,,54.72,57.39
2024-03-01 08:45:00,56.94,54.59,57.6
2024-03-01 08:45:30,56.02,55.19,57.54
2024-03-01 08:46:00,57.24,55.08,55.97
2024-03-01 08:46:30,58.54,54.38,57.18
2024-03-01 08:47:00,56.23,54.92,
2024-03-01 08:47:30,56.7,54.43,59.39
2024-03-01 08:48:00,56.6,55.2,58.98
2024-03-01 08:48:30,55.55,55.17,58.73
2024-03-01 08:49:00,55.24,55.69,57.72
2024-03-01 08:49:30,59.34,55.1,58.01
2024-03-01 08:50:00,56.19,55.68,58.55
2024-03-01 08:50:30,57.96,54.77,59.89
2024-03-01 08:51:00,57.03,53.53,55.92
2024-03-01 08:51:30,56.85,55.01,55.43
2024-03-01 08:52:00,58.19,57.0,
2024-03-01 08:52:30,58.04,56.02,58.7
2024-03-01 08:53:00,57.07,55.52,58.68
2024-03-01 08:53:30,55.83,55.1,58.36
2024-03-01 08:54:00,56.34,53.37,58.18
2024-03-01 08:54:30,56.98,57.12,54.82
2024-03-01 08:55:00,57.25,56.09,58.0
2024-03-01 08:55:30,55.68,56.83,56.36
2024-03-01 08:56:00,56.85,55.34,58.71
2024-03-01 08:56:30,54.92,55.47,58.07
2024-03-01 08:57:00,56.92,54.0,57.93
2024-03-01 08:57:30,56.98,54.68,59.03
2024-03-01 08:58:00,56.14,54.82,60.31
2024-03-01 08:58:30,58.51,,58.65
2024-03-01 08:59:00,57.23,54.22,57.99
2024-03-01 08:59:30,58.88,55.6,57.63
2024-03-01 09:00:00,55.24,55.26,59.12
2024-03-01 09:00:30,58.24,53.55,58.74
2024-03-01 09:01:00,56.51,54.77,55.89
2024-03-01 09:01:30,58.5,53.54,59.37
2024-03-01 09:02:00,55.59,54.32,55.47
2024-03-01 09:02:30,57.64,54.19,58.33
2024-03-01 09:03:00,57.26,54.87,57.82
2024-03-01 09:03:30,56.59,54.61,59.48
2024-03-01 09:04:00,57.43,54.9,60.12
2024-03-01 09:04:30,56.89,53.0,60.21
2024-03-01 09:05:00,57.47,54.02,57.68
2024-03-01 09:05:30,55.12,54.24,58.06
2024-03-01 09:06:00,56.22,55.26,57.75
2024-03-01 09:06:30,54.36,55.99,
2024-03-01 09:07:00,54.62,54.86,58.39
2024-03-01 09:07:30,57.52,55.63,56.39
2024-03-01 09:08:00,57.51,53.27,58.58
2024-03-01 09:08:30,55.85,55.84,59.06
2024-03-01 09:09:00,54.69,54.35,56.57
2024-03-01 09:09:30,55.92,54.9,58.53
2024-03-01 09:10:00,54.65,52.64,59.19
2024-03-01 09:10:30,56.44,51.5,59.12
2024-03-01 09:11:00,56.18,55.53,55.79
2024-03-01 09:11:30,54.79,54.19,
2024-03-01 09:12:00,55.25,55.04,56.31
2024-03-01 09:12:30,55.44,54.64,58.58
2024-03-01 09:13:00,57.19,54.91,58.48
2024-03-01 09:13:30,56.27,54.47,57.65
2024-03-01 09:14:00,55.62,55.38,56.25
2024-03-01 09:14:30,53.21,53.18,60.54
2024-03-01 09:15:00,57.94,54.41,56.9
2024-03-01 09:15:30,55.22,53.81,56.37
2024-03-01 09:16:00,57.61,55.08,
2024-03-01 09:16:30,55.61,55.98,
2024-03-01 09:17:00,53.9,51.92,56.95
2024-03-01 09:17:30,55.83,55.26,55.51
2024-03-01 09:18:00,56.58,56.29,56.88
2024-03-01 09:18:30,56.71,55.78,57.95
2024-03-01 09:19:00,57.58,54.12,53.76
2024-03-01 09:19:30,57.99,53.4,58.33
2024-03-01 09:20:00,56.02,56.0,56.36
2024-03-01 09:20:30,56.69,54.96,56.4
2024-03-01 09:21:00,57.14,55.25,60.31
